2445,Jody Venable,44
2446,Dianne Starch,66
2447,Marjorie Tucker,63
2448,Rosalinda Johnson,68
2449,Glenn Moats,37
2450,Bryan Bell,36
2451,Martin Mckee,29
2452,Suzanne Huerta,57
2453,Eleanor Garcia,21
2454,Janice Linch,73
2455,Maurice Padilla,70
2456,Tanya Wittkop,65
2457,Gail Cruz,28
2458,Charles Olson,53
2459,Earl Mitchell,38
2460,Hazel Klein,42
2461,Albert Gaudet,48
2462,Nicholas Rines,58
2463,Terry Comer,75
2464,Wanda Bray,32
2465,Jeff Savage,75
2466,Roger Berry,49
2467,George Bozych,51
2468,Michael Reddy,44
2469,Tanya Martin,71
2470,Caroline Albro,18
2471,Sylvia Walsh,44
2472,Amy Hunt,35
2473,Virginia Turner,21
2474,Amy Ridgeway,71
2475,Victoria Muller,74
2476,Lawrence Knight,32
2477,Carolyn Tousignant,40
2478,Richard Norman,14
2479,Kristi Smith,14
2480,Heather Ross,37
2481,Daryl Smith,33
2482,Richard Berry,45
2483,Michael Roberts,73
2484,Lester Goldfeder,21
2485,Deborah Brehaut,54
2486,Susan Mast,65
2487,Teresa Lopez,32
2488,Micah Combs,17
2489,Maria Kelly,48
2490,Harvey Williams,32
2491,Joel Thompson,19
2492,Thomas Thomas,14
2493,Robert Pellerin,75
2494,Donald Moore,24
2495,Tyrone Gilbertson,26
2496,Nicole Degroot,62
2497,Jean Eastland,15
2498,Hugo Scanlon,52
2499,William Sporle,61
2500,Lawrence Massey,21
2501,Margaret Ricci,14
2502,John Mcclain,63
2503,William Schreiber,59
2504,Svetlana Levy,68
2505,Floyd Nicewander,41
2506,William Mitchell,62
2507,Virginia Dupont,61
2508,Gary Darby,18
2509,Michael Amos,60
2510,Laura Martin,32
2511,Joshua Hill,23
2512,Sandra Hummel,20
2513,Theodore Reynolds,22
2514,Frank Barclay,28
2515,Cornelius Burnette,12
2516,Virginia Gonzales,21
2517,Anthony Huffman,64
2518,Herman Previte,62
2519,Paul Kallas,36
2520,Stephanie Davis,33
2521,Mark Sharp,48
2522,Jina Hobbs,62
2523,Mario Gunderson,62
2524,Mary Whetstone,14
2525,Sarah Dicamillo,39
2526,Dorothy Gallaway,38
2527,James Counts,35
2528,Nancy Bunch,37
2529,Ramiro Bradford,62
2530,Karen Calicott,72
2531,James Littleton,21
2532,Kathleen Weitz,57
2533,Ann Wedlow,51
2534,Nancy Hooper,70
2535,Laura Chapman,46
2536,Caroline Cunniff,54
2537,Robert Johnson,68
2538,Vivian Walker,51
2539,Virginia Brewer,49
2540,Sam Moreno,24
2541,Edna Silva,15
2542,Harold Pritchett,17
2543,Curtis Burns,49
2544,James Labbie,12
2545,Carlos Pena,60
2546,Eric Gregory,28
2547,Wayne Smith,69
2548,Debra Dunn,30
2549,John Gaskin,20
2550,Milton Trantham,58
2551,Joel Stewart,69
2552,Amy Baker,41
2553,John Clines,46
2554,James Forbes,58
2555,Mildred Aadland,58
2556,Sherry Mertes,49
2557,Marvin Lang,29
2558,Judy Brooks,22
2559,Joel King,66
2560,Stephanie Harman,16
2561,Robin Mcwilliams,13
2562,Kathleen Dewald,44
2563,Douglas Jacocks,22
2564,Blanca Thom,74
2565,Hugo Avila,12
2566,Martha Esquivel,36
2567,Courtney Carner,37
2568,Nicole Fairchild,46
2569,Keith Velasco,51
2570,Maxine Oliver,57
2571,Margaret Parker,20
2572,Sean Meyerhofer,59
2573,Therese Brazee,24
2574,Albert Aldous,57
2575,John Jones,27
2576,Albert Miners,48
2577,Andrew Doyle,15
2578,Denise Jordan,61
2579,Esther Urbina,32
2580,Norma Pinkerton,17
2581,Roy Lake,62
2582,Lisette Suomela,37
2583,Gregory Leab,70
2584,Timothy Holder,51
2585,Margaret Eades,21
2586,Addie Glory,25
2587,Charles Wemmer,25
2588,Jake Fitzpatrick,38
2589,Ed Majors,16
2590,Andrew Chow,58
2591,Joseph Delacruz,21
2592,Robert Gilmore,21
2593,Lori Brown,13
2594,Breanna Russell,47
2595,Constance Ward,21
2596,Thomas Link,52
2597,Tyler Norcross,17
2598,Gertrude King,17
2599,Lauren Roy,53
2600,Robert Leach,25
2601,Richard Davenport,34
2602,Gerald Rotenberry,52
2603,Carol Blackerby,43
2604,Frank Herrera,45
2605,Mercedes Martin,45
2606,Danielle Morris,35
2607,Crystal West,56
2608,Kenneth Fuller,62
2609,George Sabala,71
2610,Hong Nyman,55
2611,Louis Thomas,24
2612,Stacy Wilson,36
2613,Michael Valencia,72
2614,Richard Rubenstein,39
2615,Gary Daughtrey,35
2616,Paul Bradley,14
2617,Roy Ozuna,43
2618,Gwendolyn Bartus,29
2619,Roger Williams,36
2620,Linda Paquette,63
2621,Dell Gleaton,23
2622,Edith Watkins,27
2623,Victor Canby,30
2624,Geraldine Boyd,35
2625,Eric Guzman,42
2626,Mary Culbertson,14
2627,Larry Scott,46
2628,Lena Houston,22
2629,Mary Rogers,34
2630,Raymond Samples,20
2631,Lloyd Symes,42
2632,Lee Shaffer,45
2633,Camille Decker,63
2634,James Andrew,35
2635,Arthur Cathey,45
2636,Ashley Logue,65
2637,Barbara Showalter,25
2638,Virginia Roach,55
2639,Cindy Blackwell,66
2640,Jean Mccage,31
2641,Jonathan Childs,66
2642,Mildred Bruce,17
2643,Charlotte Contreras,56
2644,Mack Strange,36
2645,Michael Weaver,49
2646,Nellie Hall,18
2647,Sheila Davis,15
2648,Michael Santiago,30
2649,Carolyn Diekmann,23
2650,Timothy Wright,32
2651,Sharon Hobby,57
2652,Julie Leary,53
2653,Lawrence Williford,42
2654,Maurice Gorham,46
2655,Ruth Murray,60
2656,Nancy Gore,65
2657,Guadalupe Dewitt,62
2658,Scott Powell,70
2659,Benjamin Wingfield,71
2660,Mae Reyes,13
2661,Debra Fontaine,57
2662,Audrey Cser,35
2663,Kimberly Gambino,36
2664,Gloria Woods,63
2665,Keith Oneil,36
2666,Laurence Bruns,40
2667,Kristin Wallace,37
2668,Vince Tanguay,65
2669,Christine Anthony,67
2670,Lavina Strickland,34
2671,Heidi Duesterhaus,19
2672,Myles Gaytan,14
2673,Jean James,66
2674,Allyson Copeland,30
2675,Nathan Green,51
2676,Heidi Burdick,52
2677,Raymond Schaeffer,22
2678,Anabel Powe,45
2679,Lisa Morales,39
2680,David Stiger,50
2681,Shirley Moss,68
2682,Richard Smith,12
2683,Judith Chiesa,22
2684,Catherine Williams,18
2685,Mildred Turner,27
2686,Evelyn Armendarez,73
2687,Glen Eubanks,56
2688,Gladys Raj,54
2689,Floyd Tina,44
2690,Kathy Campbell,40
2691,Toni Mitchell,57
2692,Elizabeth Sims,17
2693,Ronald Bowar,36
2694,Tina Lara,16
2695,Gerry Zirkle,25
2696,Danny Castille,18
2697,Richard Burnett,46
2698,Phyllis Rice,27
2699,Phyllis Magee,75
2700,Jill Agustin,54
2701,Betty Spotts,49
2702,Mark Russell,27
2703,Daisy Dickerson,18
2704,Evelyn James,41
2705,Keith Tindol,60
2706,Nell Vaux,52
2707,Kenneth Machado,65
2708,Kelly Chambers,12
2709,Mildred Files,22
2710,Martin Vandestreek,33
2711,Scott Martin,41
2712,Michael Webster,41
2713,Andrew Pittman,61
2714,Gordon Spachtholz,21
2715,Daniel Jones,66
2716,Virginia Schinkel,48
2717,Alfred Boykin,64
2718,Donna Keeth,63
2719,Randall Diaz,27
2720,Brent Cruz,28
2721,Raymond Schatzman,74
2722,Cedrick Dammen,50
2723,Rodney Crosland,69
2724,Shirley Clark,50
2725,Jill Collins,19
2726,Janet Morris,21
2727,Gerald Hansen,75
2728,Nicholas Foster,53
2729,Daniel Oakes,42
2730,Amanda Fox,22
2731,James Valentin,42
2732,Gwendolyn Sarro,51
2733,Christian Lynch,17
2734,John Felix,18
2735,Albert Franklin,51
2736,Mark Hood,55
2737,Diane Baumgardner,72
2738,Naomi Loiseau,36
2739,Ruth Messner,44
2740,Glenn Angles,46
2741,Tyler Higgins,56
2742,Deborah Stewart,25
2743,Gladys Treadwell,52
2744,Hassan Hudgins,36
2745,William Sause,39
2746,Sandra Peters,18
2747,Alan Hulstine,62
2748,Monika Clark,34
2749,Walter Powell,14
2750,Anthony Spain,44
2751,Linda Landry,48
2752,Kent Damian,39
2753,Elizabeth Zuchowski,18
2754,Malinda Lamp,15
2755,Michelle Pagliaro,57
2756,Anna Acevedo,16
2757,Corey Gillman,62
2758,Troy Mabry,61
2759,William Wiggins,28
2760,Nelson Webster,62
2761,Shana Habib,51
2762,Judy Gatesy,52
2763,Walter Allen,64
2764,Michael Tolentino,35
2765,Ken Unrein,68
2766,Barbara Daniels,12
2767,Olive Plummer,39
2768,Margaret Bradley,53
2769,Loretta Aldrich,33
2770,Jesus Lawson,13
2771,Paula Varela,55
2772,Tony Strawn,24
2773,Anthony Bolick,37
2774,Michelle Thurman,43
2775,William Fountain,67
2776,Frank Sanchez,67
2777,Daniel Unger,16
2778,Christopher Flower,12
2779,Denise Price,28
2780,Michael Acton,45
2781,Jane Fry,68
2782,Howard Ryan,30
2783,Annie Bankhead,72
2784,Jill Federick,45
2785,Jose Stallings,61
2786,Richard Kim,20
2787,Michael Doherty,38
2788,Hazel Riley,12
2789,James Frederick,68
2790,Priscilla Dodson,51
2791,David Greenwood,36
2792,Brian Brooks,74
2793,Margie Landrum,13
2794,Amanda Valliere,17
2795,Luke Cruz,74
2796,Nona Stayton,37
2797,Melissa Booker,28
2798,Anna Elwick,22
2799,William Sanchez,68
2800,Noreen Leal,54
2801,Stephen Vergin,49
2802,Deborah Senn,51
2803,Patrick Kelly,67
2804,Mabel Lee,24
2805,Flora Smith,32
2806,Melissa Garceau,19
2807,George Summers,23
2808,Roland Bush,38
2809,Matthew Hollenbeck,57
2810,Linda Bobo,31
2811,William Smittle,25
2812,Betty Lewis,17
2813,Meta Whitehead,63
2814,Claudio Galvin,67
2815,Angelica Goh,35
2816,Raymond Duvall,35
2817,Howard Hahn,39
2818,Jorge Robinson,62
2819,Edward Harper,17
2820,Kim Weatherspoon,15
2821,Susan Dietrich,57
2822,Janet Bills,12
2823,William Fernandez,52
2824,Jeana Clattenburg,18
2825,Elizabeth Perez,14
2826,Violet Dimarco,20
2827,Joan Clifford,32
2828,William Brown,27
2829,Aimee Wangler,16
2830,Kathleen Sullivan,13
2831,Cammie Redding,35
2832,Sarah Lee,71
2833,Nicole Perry,33
2834,Jeffrey Tizon,23
2835,Vincent Swainston,73
2836,Corey Frandsen,56
2837,Evangeline Kelly,69
2838,Kimberly Arias,27
2839,Robert Greenhalge,27
2840,Melissa Howard,18
2841,Joseph Foust,15
2842,Jose Losoya,30
2843,Eva Bennington,38
2844,Becky Leach,44
2845,Nelda Oyler,33
2846,Christine White,61
2847,Norman Dick,46
2848,Eva Andujar,25
2849,Donna Smith,36
2850,Monique Fontenot,62
2851,Frances Alexander,66
2852,Jean Lepine,22
2853,Gayle Shaffer,64
2854,Jean Barrera,74
2855,Adrian Vance,72
2856,Elizabeth Carmody,28
2857,Sandra Hansen,23
2858,Paul Rodgers,23
2859,Claire Geary,17
2860,Ira Hughes,38
2861,Edward Clark,62
2862,Gloria Rocco,75
2863,Jesus Ponce,50
2864,William Shakin,35
2865,Joseph Martinez,58
2866,Michael Toomey,64
2867,Esther Mcclure,67
2868,Rosie Winks,21
2869,Danny Schmidt,66
2870,Debra Spencer,75
2871,Roger Johnson,16
2872,Albert Luster,46
2873,Paula Stewart,60
2874,William Snyder,71
2875,Erin Robinson,35
2876,Leanne Mullins,48
2877,Major Lane,63
2878,Linda Wold,32
2879,Alfred Peduto,67
2880,Teresa Tesch,28
2881,Marcella Ellingson,30
2882,Bruce Thomas,19
2883,Erica Easterwood,14
2884,Elsie Gober,22
2885,Shirley Scott,70
2886,Phebe Soto,57
2887,Michael Ridenhour,63
2888,Rick Phillips,49
2889,Lynda Flight,54
2890,Christine Myers,52
2891,Victor Manley,19
2892,Tim Gentry,69
2893,Guy Delargy,69
2894,Terri Hasse,57
2895,Joseph Richards,39
2896,Daniel Williams,22
2897,Eleanora Clark,70
2898,William Petersen,38
2899,Mitchell Powell,16
2900,Bruce Lester,43
2901,Richard Kenny,20
2902,Nelson Hillman,58
2903,Garry Johnston,40
2904,Roy Reynolds,21
2905,Mary Tuller,49
2906,Jackie Kesner,75
2907,Beth Vidal,26
2908,Fannie Faubion,48
2909,Melissa Jacobsen,67
2910,Debra Mingione,69
2911,August Hardy,62
2912,Rita Keller,67
2913,Edward Wallace,56
2914,Jack Stafford,62
2915,Hortencia Riley,26
2916,David Donovan,60
2917,Carroll Schrock,70
2918,Jessie Sandoval,46
2919,Merry Nguyen,36
2920,Joleen Stevens,60
2921,Tamara Howell,20
2922,Richard Jefferson,31
2923,Linda Mata,41
2924,Mary Smith,17
2925,Jean Kelly,58
2926,Marion Thomas,71
2927,Kathleen Markey,21
2928,Jennifer Trotman,27
2929,Laura Venneri,32
2930,Eric Ellsworth,18
2931,Robert Alvarez,20
2932,Linda Armstrong,70
2933,Diane Montgomery,61
2934,Kimberly Raminez,65
2935,Paula Landry,18
2936,Patricia Lamb,22
2937,David Hernandez,14
2938,Frederick Rendon,45
2939,Eileen Welch,41
2940,Jonathan Lowery,19
2941,Jerome Colligan,35
2942,Willie Kell,67
2943,Jeffery Pinon,69
2944,Roger Sperling,31
2945,Vanessa Nesslein,38
2946,Rosa Reece,48
2947,Mary Oconnor,53
2948,Carl Jones,30
2949,Karen Hudson,45
2950,Patricia Bucklew,45
2951,Shellie Macias,56
2952,Patricia Ellingson,45
2953,Dawn Nelson,46
2954,Jennifer Luong,28
2955,Cora Smith,73
2956,Nichole Jorgensen,61
2957,Megan Spencer,12
2958,Frank Horton,47
2959,Eric Chavez,44
2960,Mary Hunt,60
2961,Margie Carpenter,37
2962,Blanca Richards,58
2963,Judy Palmer,36
2964,Jason Zacarias,64
2965,Peter Brown,15
2966,Stephanie Dufresne,46
2967,William Do,17
2968,Joseph Sur,72
2969,Jennifer Zuchelkowski,30
2970,Darlene Hazel,25
2971,David Wilkerson,74
2972,Willie Lewis,70
2973,Richard Soza,65
2974,Carla Weaver,28
2975,Diane Fulton,68
2976,Catrina Laurence,56
2977,Steven Rivera,60
2978,Amanda Alvarez,57
2979,Douglas Erwin,60
2980,Joe Para,47
2981,Milton Baughman,22
2982,Thomas Nix,62
2983,David Mcfaddin,52
2984,Martha Stewart,61
2985,Cynthia Albano,60
2986,Tracy Urbanek,53
2987,Patricia Cornelius,35
2988,Mark Cox,15
2989,Catherine Dunn,26
2990,Anna Carrero,23
2991,John Drew,53
2992,John Pryor,65
2993,Albert Hackwell,62
2994,Daniel Rowell,60
2995,Celia Davilla,57
2996,Lisa Duncan,56
2997,Bruce Parkes,55
2998,John Clark,54
2999,Kristen Clarke,62
3000,Frances Pennock,74
3001,Gene Guinn,56
3002,Vanessa Emory,66
3003,Tamara Byrd,42
3004,Eddie Iverson,23
3005,Crystal Williams,64
3006,Larry Coble,35
3007,Johnny Uutela,12
3008,Marie Norman,14
3009,Cindy Jennings,30
3010,Eileen Fairman,15
3011,Marsha Williams,31
3012,Anthony Collin,42
3013,Neil Goggins,16
3014,Ronald Maher,65
3015,Mollie Palmiter,47
3016,James Bryant,47
3017,Matthew Waggoner,52
3018,Stephanie Walls,22
3019,Maria Hughes,16
3020,Jim Garcia,56
3021,Lilian Edwards,43
3022,Helen Calvary,20
3023,Sandra Kain,45
3024,Thomas Child,47
3025,Alfredo Register,46
3026,George Martin,16
3027,Josh Schaff,27
3028,Evia Crawford,64
3029,Judy Kester,24
3030,Christine Dunn,52
3031,Sandra Sanchez,31
3032,Ellen Gregg,44
3033,Dolores Johnson,24
3034,Steven Roberson,30
3035,Jacqueline Klepchick,71
3036,Jacquelyn Wolf,39
3037,Mary Green,68
3038,Christie Guthrie,14
3039,Mirtha Hendrie,50
3040,Thomas Dawson,13
3041,April Lever,17
3042,Billy Godwin,34
3043,Todd Harris,67
3044,Jessica Kistner,61
3045,Elisa Defabio,75
3046,Robert Larsen,24
3047,Kimberly Taylor,32
3048,Renee Markle,30
3049,Ralph Ayala,43
3050,Dennis Stoudenmire,75
3051,Pedro Riggs,47
3052,Jason Howard,34
3053,Ryan Rick,23
3054,George Wilson,59
3055,Travis Chilcutt,53
3056,Michelle Diaz,33
3057,Dorothy Cecot,74
3058,Joe Montgomery,15
3059,Dorothy Jones,15
3060,Keith Eld,41
3061,Karen Salomon,20
3062,Barry Trower,29
3063,William Wilks,52
3064,Louis Paulson,41
3065,Jo Oneil,25
3066,Jennifer Nolan,14
3067,Eric Vandenbosch,59
3068,Kimberly Rosado,58
3069,Nicky Garcia,55
3070,Peter Gibbs,26
3071,Jacob Hamilton,62
3072,Victor Hamby,65
3073,Lois Walkner,51
3074,Shawn Palmer,74
3075,Glenda Powell,57
3076,Matthew Sikorski,20
3077,Joseph Burton,18
3078,Linda Stonebraker,62
3079,Jacqueline Worley,46
3080,Angela Mathers,74
3081,Fred Sutton,39
3082,Teresa Fowler,48
3083,Jeffrey Gonzales,67
3084,Marian Gable,34
3085,George Slaughter,20
3086,Kenneth Ladner,33
3087,John Branch,12
3088,Deborah Clasen,26
3089,Anton Brown,13
3090,Roberta Shephard,31
3091,Vivian Bishop,56
3092,Jeanette Delgado,23
3093,Angeline Proctor,22
3094,Mary Harlan,50
3095,Clarence Stocker,17
3096,Garrett Morrone,75
3097,Karen Bryant,35
3098,Robert Rodenberg,66
3099,Melanie Almanza,53
3100,Victor Parsons,52
3101,Stephanie Brown,19
3102,Randall Silva,29
3103,Elizabeth Matthews,52
3104,Jana Smith,51
3105,Mary Okane,13
3106,Adam Deboer,15
3107,Brady Jeffries,49
3108,Ronald Dorland,28
3109,Milton Jones,75
3110,James Perez,23
3111,Manuel Lawrence,30
3112,Kristin Matthews,20
3113,Mary Molina,54
3114,Ruth Burk,30
3115,Marie Gentry,31
3116,Sonia Laskoski,45
3117,Joseph Milliken,15
3118,Barton Gillogly,36
3119,Ella Cullinane,50
3120,David Brantley,74
3121,Margaret Lancaster,18
3122,Christine Edwards,24
3123,Clara Cashin,16
3124,Angel Adkins,43
3125,William Merrill,65
3126,Shalonda Kehew,39
3127,Tonya Womack,75
3128,Larry Mcbee,59
3129,Allison Tribble,15
3130,Benjamin Acosta,50
3131,Jada Gustafson,74
3132,Tracy Cason,57
3133,Latrina Cole,34
3134,Christopher Williams,54
3135,Michael Steger,52
3136,Curtis Allton,29
3137,Anita Donnell,61
3138,Myrtle Robbins,29
3139,Benjamin Fisk,41
3140,Allen Jacobson,42
3141,Tina Craig,33
3142,Robert Jones,32
3143,Rosa Taylor,30
3144,Robert Howell,57
3145,Sue Fowler,25
3146,Santos Olivarez,16
3147,Bruce Shiver,45
3148,Jefferson Perez,23
3149,Alvin Wilson,31
3150,Donald Bower,37
3151,Mary Oetting,51
3152,Catherine Muske,67
3153,Adeline Tye,63
3154,Mary Rodriguez,58
3155,Phyllis Mejorado,31
3156,Robert Reper,42
3157,Linda Hacher,22
3158,John Allen,47
3159,Verna Smith,15
3160,Sergio Miller,57
3161,Jerry Wood,38
3162,Kristin Stevens,67
3163,Paul Carter,20
3164,Barry Pyle,35
3165,Joseph Pack,56
3166,Ronnie Williams,73
3167,Briana Dunlap,68
3168,Renee Peterson,53
3169,Sybil Mcgee,71
3170,Sharon Armstrong,15
3171,Alice Maldonado,24
3172,James Pinney,59
3173,Laura Ward,62
3174,Jami Bemis,40
3175,Mary Dixon,75
3176,Lisa Jozwick,64
3177,Perry Farley,68
3178,Misty Kiel,48
3179,Patricia Atchity,41
3180,Jason Gullatte,65
3181,Michelle Reina,59
3182,Sarah Desautels,65
3183,Timothy Maione,62
3184,Vickie Brown,72
3185,Edwin Knoy,48
3186,James Cruz,29
3187,Eddie Johnson,34
3188,Joan Muterspaw,55
3189,Gary Dobbs,41
3190,Kirk Jones,69
3191,Selena Hernandez,13
3192,Katherine Guffey,57
3193,William Spires,61
3194,Robert Boggess,27
3195,Mildred Reardon,24
3196,Brittany Watkins,39
3197,Sean Degennaro,60
3198,Dorine Genet,51
3199,Mary Young,50
3200,Daniel Lebrecque,17
3201,Thomas Nelson,14
3202,Bernadette Bussen,41
3203,Louis Palmer,38
3204,Frances Durden,30
3205,Willard Beeson,66
3206,Christy Williams,48
3207,Mary Armstrong,19
3208,Patricia Faulkner,18
3209,Linda Hamilton,45
3210,Alphonso Farrell,36
3211,Pansy Burnett,70
3212,Joan Hudkins,57
3213,Anna Harris,39
3214,Kathleen Brown,56
3215,Ginger Hayes,72
3216,Wendy Marshall,37
3217,Hisako Owens,26
3218,Kimberly Woods,36
3219,Steven Ramos,20
3220,Harry Sanchez,43
3221,William Middleton,31
3222,Lori Pollard,27
3223,Carrie Guerrero,46
3224,Andrew Kyser,57
3225,Marilyn Martin,21
3226,Meghan Jones,68
3227,Ana Bostic,34
3228,Martin Long,14
3229,Paul Mcghee,21
3230,Valerie Kelly,67
3231,Paul Marta,58
3232,Dennis Richards,49
3233,John Jordan,61
3234,Gregory Rochester,30
3235,Ruby Tate,50
3236,Katherine Weldon,50
3237,Kevin Chavous,64
3238,Nicholas Parks,38
3239,Connie Robinson,28
3240,Laurence Keirnan,73
3241,Anna Bibbins,18
3242,Heather Trevino,29
3243,Eleanor Jones,41
3244,Lydia Putney,73
3245,George Haro,24
3246,Ben George,35
3247,Elizabeth Caton,19
3248,Lisa Rico,71
3249,John Jones,47
3250,Laverne Johnson,67
3251,Corina Brugman,23
3252,Tara Bock,21
3253,Felicia Scholz,73
3254,Christina Szocki,30
3255,Lisette Emmert,26
3256,Mary Carr,36
3257,Robert Wood,39
3258,Mary Martin,12
3259,Dwight Martich,16
3260,Carlos Armstrong,13
3261,Margie Revak,31
3262,Jerome Powell,22
3263,Juan Sieracki,16
3264,Jean Walker,39
3265,Juan Larson,56
3266,Evelyn Chritton,27
3267,Shannon Cox,26
3268,Leslee Reaves,74
3269,Ana Damon,24
3270,William Miller,17
3271,Robert Mack,64
3272,Steven Diaz,58
3273,Juan Adams,37
3274,Geraldine Huntley,30
3275,Raymond Schepker,48
3276,Howard Gallager,29
3277,Carl Housley,71
3278,Ed Harvey,21
3279,Theresa Yeager,63
3280,Barbara Welker,53
3281,Ryan Baumgardner,50
3282,Samuel Lunstrum,54
3283,Mary Speight,15
3284,Tony Moga,14
3285,Charles Hawk,12
3286,Sally Colvin,31
3287,Rodney Mcnally,50
3288,Patricia Scott,72
3289,Fanny Schneider,70
3290,Esther Heimsness,20
3291,Mark Amaral,12
3292,Paul Peller,27
3293,Denise Parsons,28
3294,Lee Ochoa,62
3295,Frank Cartwright,28
3296,Adam Strawn,53
3297,Joseph Collins,45
3298,Daniel Brogdon,20
3299,Ronald Ball,67
3300,Garland Mcconnell,40
3301,Rubin Williams,20
3302,Carey Cochran,61
3303,George Hendon,13
3304,Steven Turpin,63
3305,James Evans,53
3306,Christine Carter,43
3307,Albert Schneider,34
3308,Donna Pierre,40
3309,Roger Fraser,69
3310,Maria Smith,12
3311,Beverly Sanchez,63
3312,Linda Francis,39
3313,Luis Mcgirt,21
3314,Luz Austin,43
3315,Daniel Jenkins,51
3316,Debbie Haley,25
3317,Richard Eckert,42
3318,Shawn Ashley,67
3319,Douglas Mitchell,67
3320,Ashlee Lucky,27
3321,Carissa Jenkins,15
3322,Gaynelle Gosselin,16
3323,Isabelle Lawson,31
3324,Scotty Duarte,30
3325,Matthew Olney,43
3326,Natalie Vaccaro,30
3327,Eartha Vanderploeg,42
3328,Craig Mendonca,26
3329,Carrie Sandoval,49
3330,Valerie Poage,26
3331,Bennie Bowman,26
3332,Tonia Haynes,56
3333,Heather Groves,38
3334,Dorothy Zenger,72
3335,Ricky Mayo,25
3336,Kathleen Rodriguez,17
3337,Arlene Penza,68
3338,Barbara Walker,40
3339,James Meads,35
3340,Miriam Davidson,59
3341,Irene Powell,73
3342,Viola Hall,13
3343,Carmen Foster,40
3344,Alva Lovelock,63
3345,Amanda Hinton,64
3346,Susana Kropf,71
3347,Miguel King,19
3348,Daryl Sutton,49
3349,Antonio Ortiz,61
3350,Carole Mendoza,43
3351,Ronald Howard,51
3352,John Fagg,41
3353,Cynthia Hayes,57
3354,Louis Dyson,14
3355,John Quimby,41
3356,Na Plowden,65
3357,Kathleen Hernandez,16
3358,Danielle Smittle,41
3359,Danielle Rivet,57
3360,Arthur Flickinger,24
3361,Karin Wilson,31
3362,Claire Gamez,23
3363,Viola Bragg,29
3364,Peter Linnear,43
3365,Cameron Glaspie,49
3366,Clarence Benford,42
3367,James Dobson,24
3368,Ronald Crawley,41
3369,David Ladd,19
3370,Rose Morgan,65
3371,Joe Arevalo,17
3372,Lorene Moss,45
3373,Richard Girard,20
3374,Andrea Moseley,74
3375,Ira Prewett,26
3376,Elena Jack,74
3377,Cynthia Letchworth,65
3378,Norman Hayes,55
3379,Theresa Holm,66
3380,Otto Jack,17
3381,Sandra Lanham,19
3382,Diane Davis,18
3383,Nola Milam,53
3384,Sara Schumacher,38
3385,Vicente Meyer,61
3386,Francisco Vega,29
3387,James Prinz,41
3388,Odilia Yamamoto,72
3389,Anita Sheridan,47
3390,Joseph Ayala,24
3391,Albert Delo,18
3392,Sabrina Zapata,59
3393,Consuelo Bryant,33
3394,Evelyn Waskin,55
3395,Mary Wasinger,24
3396,Letitia Collins,69
3397,Dennis Patterson,30
3398,Oren Brand,61
3399,Nicholas Heller,60
3400,Gary Castro,43
3401,Eileen Benedict,42
3402,Terese Rand,62
3403,Charles Dearborn,66
3404,Janice Leggio,40
3405,Frederick Young,67
3406,Gwen Dyson,26
3407,Debra Perez,70
3408,Nicolas Bailey,59
3409,Matt Vogt,47
3410,Mary Pagano,51
3411,Cynthia Jones,28
3412,Jeremy Battle,67
3413,Walter Johnson,37
3414,John Pacheco,46
3415,Sheri Darrah,19
3416,Mae Taylor,66
3417,Jose Foote,65
3418,Magdalena Hogue,15
3419,Jermaine Houchin,35
3420,Michael Zahler,61
3421,Jackie Wiggins,17
3422,Martina Frawley,37
3423,Paul Baker,48
3424,Ricky Graham,65
3425,Iris Sirwet,68
3426,David Durant,63
3427,Diana Watson,54
3428,Christopher Nguyen,39
3429,Lillian Collica,60
3430,Marie Bergen,42
3431,Kirby Estey,27
3432,Dean Villarreal,21
3433,Charlotte Yacko,62
3434,Imelda Phillips,12
3435,Lisa Hunter,52
3436,Cathy Waithe,62
3437,Angela Orr,35
3438,Robert Morris,71
3439,Michelle Garland,13
3440,Anthony Smith,27
3441,Freddy Lawson,45
3442,James Tilley,24
3443,Raleigh Crawley,75
3444,Bruce Tototzintle,70
3445,Kathy Mckenna,36
3446,Richard Heuck,31
3447,Sandra Robson,67
3448,Thomas Mcfadden,25
3449,Marine Hines,68
3450,David Showalter,48
3451,David Reeves,34
3452,Tyler Kozyra,40
3453,Ann Quarles,15
3454,Shana Reeder,24
3455,Eleanor Bixler,21
3456,Jonathan Leach,58
3457,Jose Red,54
3458,Rosa Davis,26
3459,Michael Humphrey,23
3460,Christine Mathwich,72
3461,Robert Hawes,32
3462,Danita Wilford,15
3463,George Lambert,49
3464,Rebekah Melton,47
3465,Barbara Alexander,32
3466,Kandi Jourdan,16
3467,Ted Mooreland,28
3468,Rodney Bratton,42
3469,Carrie Kelch,31
3470,Nancy Gibson,59
3471,Jennifer Edwards,31
3472,Robert Fink,23
3473,Nancy Burleigh,32
3474,Sean Doyle,54
3475,Elaine Williams,62
3476,Terence Kenny,42
3477,Sharon Lee,70
3478,Betty Ebeling,66
3479,Enedina Myles,70
3480,Deborah Squires,27
3481,David Green,33
3482,Christine Rachal,75
3483,Willy Phelps,60
3484,Daniel Fabre,41
3485,Craig Vizza,53
3486,Steven Patel,35
3487,Wilson Hayes,55
3488,Jerry Rose,70
3489,Margie Aiton,67
3490,Sandra Faulkner,51
3491,Christopher Ennis,15
3492,Courtney Morse,21
